1506.2541, -64.507, 1506.2541, -62.978, 1506.2541, -62.708, 1506.2541, -61.785, 1506.2541, -60.600, 1506.2541, -60.662,  , 
1506.2753, -63.811, 1506.2753, -63.053, 1506.2753, -62.219, 1506.2753, -61.605, 1506.2753, -60.599, 1506.2753, -60.698,  , 
1506.2966, -63.609, 1506.2966, -63.318, 1506.2966, -61.992, 1506.2966, -61.521, 1506.2966, -60.450, 1506.2966, -60.577,  , 
1506.3178, -64.219, 1506.3178, -62.881, 1506.3178, -62.183, 1506.3178, -61.785, 1506.3178, -60.559, 1506.3178, -60.723,  , 
1506.3391, -64.207, 1506.3391, -63.118, 1506.3391, -62.020, 1506.3391, -61.756, 1506.3391, -60.472, 1506.3391, -60.518,  , 
1506.3603, -64.138, 1506.3603, -63.138, 1506.3603, -62.291, 1506.3603, -61.389, 1506.3603, -60.515, 1506.3603, -60.604,  , 
1506.3816, -64.358, 1506.3816, -63.127, 1506.3816, -62.006, 1506.3816, -61.625, 1506.3816, -60.530, 1506.3816, -60.452,  , 
1506.4029, -63.815, 1506.4029, -63.123, 1506.4029, -62.276, 1506.4029, -61.748, 1506.4029, -60.355, 1506.4029, -60.689,  , 
1506.4241, -63.944, 1506.4241, -63.255, 1506.4241, -61.928, 1506.4241, -61.364, 1506.4241, -60.366, 1506.4241, -60.615,  , 
1506.4454, -64.429, 1506.4454, -63.197, 1506.4454, -62.009, 1506.4454, -61.852, 1506.4454, -60.792, 1506.4454, -60.454,  , 
1506.4666, -64.169, 1506.4666, -62.817, 1506.4666, -61.880, 1506.4666, -61.545, 1506.4666, -60.543, 1506.4666, -60.661,  , 
1506.4879, -64.272, 1506.4879, -62.881, 1506.4879, -61.681, 1506.4879, -61.470, 1506.4879, -60.348, 1506.4879, -61.009,  , 
1506.5091, -63.602, 1506.5091, -62.947, 1506.5091, -61.878, 1506.5091, -61.300, 1506.5091, -60.418, 1506.5091, -60.665,  , 
1506.5304, -63.819, 1506.5304, -63.059, 1506.5304, -62.054, 1506.5304, -61.327, 1506.5304, -60.650, 1506.5304, -60.612,  , 
1506.5516, -63.489, 1506.5516, -62.886, 1506.5516, -61.724, 1506.5516, -61.349, 1506.5516, -60.573, 1506.5516, -60.788,  , 
1506.5729, -63.653, 1506.5729, -62.887, 1506.5729, -61.750, 1506.5729, -61.297, 1506.5729, -60.231, 1506.5729, -60.768,  , 
1506.5941, -63.761, 1506.5941, -62.964, 1506.5941, -61.882, 1506.5941, -61.347, 1506.5941, -60.396, 1506.5941, -60.704,  , 
1506.6154, -63.538, 1506.6154, -62.756, 1506.6154, -61.820, 1506.6154, -61.313, 1506.6154, -60.329, 1506.6154, -60.731,  , 
1506.6367, -63.721, 1506.6367, -62.645, 1506.6367, -61.489, 1506.6367, -61.217, 1506.6367, -60.449, 1506.6367, -60.593,  , 
1506.6579, -64.047, 1506.6579, -62.822, 1506.6579, -61.523, 1506.6579, -61.203, 1506.6579, -60.237, 1506.6579, -61.001,  , 
1506.6792, -63.347, 1506.6792, -62.873, 1506.6792, -61.502, 1506.6792, -61.225, 1506.6792, -60.455, 1506.6792, -60.642,  , 
1506.7004, -63.299, 1506.7004, -62.877, 1506.7004, -61.964, 1506.7004, -61.218, 1506.7004, -60.280, 1506.7004, -60.678,  , 
1506.7217, -63.201, 1506.7217, -62.522, 1506.7217, -61.758, 1506.7217, -60.882, 1506.7217, -60.246, 1506.7217, -61.165,  , 
1506.7429, -63.190, 1506.7429, -62.661, 1506.7429, -61.262, 1506.7429, -61.253, 1506.7429, -60.180, 1506.7429, -60.791,  , 
1506.7642, -63.486, 1506.7642, -62.552, 1506.7642, -61.927, 1506.7642, -60.939, 1506.7642, -60.365, 1506.7642, -60.815,  , 
1506.7854, -62.901, 1506.7854, -62.364, 1506.7854, -61.499, 1506.7854, -61.218, 1506.7854, -60.514, 1506.7854, -60.782,  , 
1506.8067, -63.107, 1506.8067, -62.649, 1506.8067, -61.359, 1506.8067, -60.946, 1506.8067, -60.271, 1506.8067, -60.815,  , 
1506.8280, -62.975, 1506.8280, -62.538, 1506.8280, -61.485, 1506.8280, -60.849, 1506.8280, -60.237, 1506.8280, -60.853,  , 
1506.8492, -63.170, 1506.8492, -62.425, 1506.8492, -61.421, 1506.8492, -60.859, 1506.8492, -60.327, 1506.8492, -60.718,  , 
1506.8705, -62.562, 1506.8705, -62.447, 1506.8705, -61.173, 1506.8705, -60.932, 1506.8705, -60.280, 1506.8705, -60.919,  , 
