1525.6602, -17.463
1525.6814, -17.399
1525.7027, -17.317
1525.7239, -17.223
1525.7452, -17.118
1525.7664, -16.999
1525.7877, -16.876
1525.8090, -16.756
1525.8302, -16.653
1525.8515, -16.555
1525.8727, -16.462
1525.8940, -16.363
1525.9152, -16.252
1525.9365, -16.151
1525.9577, -16.055
1525.9790, -15.963
1526.0003, -15.889
1526.0215, -15.825
1526.0428, -15.767
1526.0640, -15.711
1526.0853, -15.645
1526.1065, -15.579
1526.1278, -15.506
1526.1490, -15.434
1526.1703, -15.369
1526.1915, -15.307
1526.2128, -15.256
1526.2341, -15.214
1526.2553, -15.168
1526.2766, -15.115
1526.2978, -15.057
1526.3191, -14.992
1526.3403, -14.923
1526.3616, -14.860
1526.3828, -14.804
1526.4041, -14.761
1526.4254, -14.724
1526.4466, -14.685
1526.4679, -14.644
1526.4891, -14.593
1526.5104, -14.546
1526.5316, -14.498
1526.5529, -14.457
1526.5741, -14.426
1526.5954, -14.403
1526.6167, -14.381
1526.6379, -14.359
1526.6592, -14.334
1526.6804, -14.312
1526.7017, -14.298
1526.7229, -14.290
1526.7442, -14.294
1526.7654, -14.303
1526.7867, -14.317
1526.8080, -14.332
1526.8292, -14.348
1526.8505, -14.370
1526.8717, -14.403
1526.8930, -14.440
1526.9142, -14.486
1526.9355, -14.528
1526.9567, -14.561
1526.9780, -14.584
1526.9992, -14.591
1527.0205, -14.587
1527.0418, -14.570
1527.0630, -14.537
1527.0843, -14.485
1527.1055, -14.415
1527.1268, -14.332
1527.1480, -14.243
1527.1693, -14.147
1527.1905, -14.049
1527.2118, -13.959
1527.2331, -13.864
1527.2543, -13.767
1527.2756, -13.672
1527.2968, -13.587
1527.3181, -13.516
1527.3393, -13.463
1527.3606, -13.416
1527.3818, -13.371
1527.4031, -13.324
1527.4244, -13.270
1527.4456, -13.206
1527.4669, -13.146
1527.4881, -13.091
1527.5094, -13.053
1527.5306, -13.023
1527.5519, -12.999
1527.5731, -12.969
1527.5944, -12.936
1527.6157, -12.887
1527.6369, -12.834
1527.6582, -12.784
1527.6794, -12.738
1527.7007, -12.705
1527.7219, -12.677
1527.7432, -12.652
1527.7644, -12.626
1527.7857, -12.600
1527.8070, -12.566
1527.8282, -12.533
1527.8495, -12.492
1527.8707, -12.461
1527.8920, -12.439
1527.9132, -12.425
1527.9345, -12.419
1527.9557, -12.414
1527.9770, -12.411
1527.9982, -12.402
1528.0195, -12.392
1528.0408, -12.389
1528.0620, -12.398
1528.0833, -12.417
1528.1045, -12.444
1528.1258, -12.474
1528.1470, -12.508
1528.1683, -12.545
